playerName,runs,year,home,against
LD Chandimal,64,2012,Sri Lanka,India
AD Mathews,33,2012,Sri Lanka,India
WU Tharanga,4,2012,Sri Lanka,India
TM Dilshan,48,2012,Sri Lanka,India
KC Sangakkara,26,2012,Sri Lanka,India
KMDN Kulasekara,7,2012,Sri Lanka,India
HDRL Thirimanne,7,2012,Sri Lanka,India
NLTC Perera,7,2012,Sri Lanka,India
DPMD Jayawardene,23,2012,Sri Lanka,India
AD Mathews,64,2012,Sri Lanka,Australia
WU Tharanga,5,2012,Sri Lanka,Australia
TM Dilshan,40,2012,Sri Lanka,Australia
KMDN Kulasekara,8,2012,Sri Lanka,Australia
LD Chandimal,37,2012,Sri Lanka,Australia
KC Sangakkara,22,2012,Sri Lanka,Australia
HDRL Thirimanne,3,2012,Sri Lanka,Australia
DPMD Jayawardene,13,2012,Sri Lanka,Australia
LD Chandimal,6,2012,Sri Lanka,Australia
TM Dilshan,45,2012,Sri Lanka,Australia
KC Sangakkara,30,2012,Sri Lanka,Australia
DPMD Jayawardene,61,2012,Sri Lanka,Australia
LD Chandimal,38,2012,Sri Lanka,India
DPMD Jayawardene,45,2012,Sri Lanka,India
AD Mathews,49,2012,Sri Lanka,India
TM Dilshan,51,2012,Sri Lanka,India
KC Sangakkara,8,2012,Sri Lanka,India
HDRL Thirimanne,62,2012,Sri Lanka,India
NLTC Perera,10,2012,Sri Lanka,India
LD Chandimal,80,2012,Sri Lanka,Australia
AD Mathews,24,2012,Sri Lanka,Australia
TM Dilshan,3,2012,Sri Lanka,Australia
KMDN Kulasekara,4,2012,Sri Lanka,Australia
KC Sangakkara,22,2012,Sri Lanka,Australia
HDRL Thirimanne,24,2012,Sri Lanka,Australia
NLTC Perera,21,2012,Sri Lanka,Australia
DPMD Jayawardene,85,2012,Sri Lanka,Australia
KC Sangakkara,105,2012,Sri Lanka,India
LD Chandimal,2,2012,Sri Lanka,India
AD Mathews,14,2012,Sri Lanka,India
NLTC Perera,3,2012,Sri Lanka,India
DPMD Jayawardene,22,2012,Sri Lanka,India
TM Dilshan,160,2012,Sri Lanka,India
AD Mathews,5,2012,Sri Lanka,Australia
TM Dilshan,9,2012,Sri Lanka,Australia
KMDN Kulasekara,0,2012,Sri Lanka,Australia
LD Chandimal,75,2012,Sri Lanka,Australia
NLTC Perera,5,2012,Sri Lanka,Australia
KC Sangakkara,64,2012,Sri Lanka,Australia
HDRL Thirimanne,51,2012,Sri Lanka,Australia
DPMD Jayawardene,5,2012,Sri Lanka,Australia
LD Chandimal,14,2012,Sri Lanka,Australia
WU Tharanga,60,2012,Sri Lanka,Australia
TM Dilshan,27,2012,Sri Lanka,Australia
KMDN Kulasekara,73,2012,Sri Lanka,Australia
KC Sangakkara,42,2012,Sri Lanka,Australia
HDRL Thirimanne,14,2012,Sri Lanka,Australia
DPMD Jayawardene,14,2012,Sri Lanka,Australia
KC Sangakkara,51,2012,Sri Lanka,Australia
LD Chandimal,17,2012,Sri Lanka,Australia
DPMD Jayawardene,80,2012,Sri Lanka,Australia
TM Dilshan,106,2012,Sri Lanka,Australia
WU Tharanga,71,2012,Sri Lanka,Australia
TM Dilshan,8,2012,Sri Lanka,Australia
KMDN Kulasekara,15,2012,Sri Lanka,Australia
LD Chandimal,5,2012,Sri Lanka,Australia
KC Sangakkara,19,2012,Sri Lanka,Australia
HDRL Thirimanne,30,2012,Sri Lanka,Australia
DPMD Jayawardene,15,2012,Sri Lanka,Australia
LD Chandimal,28,2011,Sri Lanka,Pakistan
AD Mathews,10,2011,Sri Lanka,Pakistan
WU Tharanga,25,2011,Sri Lanka,Pakistan
TM Dilshan,4,2011,Sri Lanka,Pakistan
KC Sangakkara,5,2011,Sri Lanka,Pakistan
DPMD Jayawardene,24,2011,Sri Lanka,Pakistan
LD Chandimal,15,2011,Sri Lanka,Pakistan
AD Mathews,3,2011,Sri Lanka,Pakistan
WU Tharanga,77,2011,Sri Lanka,Pakistan
TM Dilshan,28,2011,Sri Lanka,Pakistan
KC Sangakkara,5,2011,Sri Lanka,Pakistan
NLTC Perera,13,2011,Sri Lanka,Pakistan
DPMD Jayawardene,50,2011,Sri Lanka,Pakistan
LD Chandimal,31,2011,Sri Lanka,Pakistan
DPMD Jayawardene,17,2011,Sri Lanka,Pakistan
AD Mathews,32,2011,Sri Lanka,Pakistan
WU Tharanga,4,2011,Sri Lanka,Pakistan
KC Sangakkara,45,2011,Sri Lanka,Pakistan
NLTC Perera,4,2011,Sri Lanka,Pakistan
TM Dilshan,64,2011,Sri Lanka,Pakistan
AD Mathews,0,2011,Sri Lanka,Pakistan
WU Tharanga,16,2011,Sri Lanka,Pakistan
TM Dilshan,11,2011,Sri Lanka,Pakistan
NLTC Perera,7,2011,Sri Lanka,Pakistan
LD Chandimal,11,2011,Sri Lanka,Pakistan
KC Sangakkara,58,2011,Sri Lanka,Pakistan
DPMD Jayawardene,55,2011,Sri Lanka,Pakistan
KC Sangakkara,78,2011,Sri Lanka,Pakistan
AD Mathews,61,2011,Sri Lanka,Pakistan
WU Tharanga,3,2011,Sri Lanka,Pakistan
TM Dilshan,12,2011,Sri Lanka,Pakistan
LD Chandimal,7,2011,Sri Lanka,Pakistan
NLTC Perera,25,2011,Sri Lanka,Pakistan
LD Chandimal,13,2012,Sri Lanka,India
WU Tharanga,17,2012,Sri Lanka,India
TM Dilshan,7,2012,Sri Lanka,India
KMDN Kulasekara,11,2012,Sri Lanka,India
KC Sangakkara,65,2012,Sri Lanka,India
HDRL Thirimanne,29,2012,Sri Lanka,India
DPMD Jayawardene,78,2012,Sri Lanka,India
LD Chandimal,0,2012,Sri Lanka,Pakistan
WU Tharanga,57,2012,Sri Lanka,Pakistan
TM Dilshan,20,2012,Sri Lanka,Pakistan
KMDN Kulasekara,4,2012,Sri Lanka,Pakistan
KC Sangakkara,71,2012,Sri Lanka,Pakistan
HDRL Thirimanne,7,2012,Sri Lanka,Pakistan
DPMD Jayawardene,12,2012,Sri Lanka,Pakistan
WU Tharanga,48,2012,Sri Lanka,Bangladesh
TM Dilshan,19,2012,Sri Lanka,Bangladesh
KMDN Kulasekara,1,2012,Sri Lanka,Bangladesh
KC Sangakkara,6,2012,Sri Lanka,Bangladesh
HDRL Thirimanne,48,2012,Sri Lanka,Bangladesh
DPMD Jayawardene,5,2012,Sri Lanka,Bangladesh
LD Chandimal,0,2012,Sri Lanka,Pakistan
AD Mathews,0,2012,Sri Lanka,Pakistan
WU Tharanga,10,2012,Sri Lanka,Pakistan
TM Dilshan,5,2012,Sri Lanka,Pakistan
KMDN Kulasekara,18,2012,Sri Lanka,Pakistan
KC Sangakkara,9,2012,Sri Lanka,Pakistan
HDRL Thirimanne,42,2012,Sri Lanka,Pakistan
NLTC Perera,17,2012,Sri Lanka,Pakistan
DPMD Jayawardene,3,2012,Sri Lanka,Pakistan
LD Chandimal,32,2012,Sri Lanka,Pakistan
WU Tharanga,18,2012,Sri Lanka,Pakistan
TM Dilshan,119,2012,Sri Lanka,Pakistan
KC Sangakkara,18,2012,Sri Lanka,Pakistan
NLTC Perera,24,2012,Sri Lanka,Pakistan
DPMD Jayawardene,53,2012,Sri Lanka,Pakistan
LD Chandimal,18,2012,Sri Lanka,Pakistan
AD Mathews,10,2012,Sri Lanka,Pakistan
WU Tharanga,4,2012,Sri Lanka,Pakistan
KMDN Kulasekara,3,2012,Sri Lanka,Pakistan
TM Dilshan,24,2012,Sri Lanka,Pakistan
KC Sangakkara,97,2012,Sri Lanka,Pakistan
HDRL Thirimanne,13,2012,Sri Lanka,Pakistan
NLTC Perera,8,2012,Sri Lanka,Pakistan
DPMD Jayawardene,40,2012,Sri Lanka,Pakistan
LD Chandimal,54,2012,Sri Lanka,Pakistan
DPMD Jayawardene,0,2012,Sri Lanka,Pakistan
AD Mathews,80,2012,Sri Lanka,Pakistan
WU Tharanga,2,2012,Sri Lanka,Pakistan
TM Dilshan,10,2012,Sri Lanka,Pakistan
KC Sangakkara,40,2012,Sri Lanka,Pakistan
KMDN Kulasekara,10,2012,Sri Lanka,Pakistan
HDRL Thirimanne,11,2012,Sri Lanka,Pakistan
NLTC Perera,0,2012,Sri Lanka,Pakistan
AD Mathews,7,2012,Sri Lanka,India
WU Tharanga,28,2012,Sri Lanka,India
KMDN Kulasekara,1,2012,Sri Lanka,India
TM Dilshan,6,2012,Sri Lanka,India
LD Chandimal,13,2012,Sri Lanka,India
NLTC Perera,44,2012,Sri Lanka,India
HDRL Thirimanne,7,2012,Sri Lanka,India
DPMD Jayawardene,12,2012,Sri Lanka,India
KC Sangakkara,133,2012,Sri Lanka,India
WU Tharanga,59,2012,Sri Lanka,India
TM Dilshan,50,2012,Sri Lanka,India
LD Chandimal,6,2012,Sri Lanka,India
LD Chandimal,0,2012,Sri Lanka,India
AD Mathews,71,2012,Sri Lanka,India
WU Tharanga,8,2012,Sri Lanka,India
TM Dilshan,4,2012,Sri Lanka,India
KC Sangakkara,73,2012,Sri Lanka,India
DPMD Jayawardene,65,2012,Sri Lanka,India
AD Mathews,14,2012,Sri Lanka,India
WU Tharanga,51,2012,Sri Lanka,India
TM Dilshan,42,2012,Sri Lanka,India
LD Chandimal,28,2012,Sri Lanka,India
HDRL Thirimanne,47,2012,Sri Lanka,India
NLTC Perera,2,2012,Sri Lanka,India
DPMD Jayawardene,3,2012,Sri Lanka,India
AD Mathews,13,2012,Sri Lanka,India
WU Tharanga,31,2012,Sri Lanka,India
TM Dilshan,0,2012,Sri Lanka,India
LD Chandimal,8,2012,Sri Lanka,India
NLTC Perera,18,2012,Sri Lanka,India
HDRL Thirimanne,77,2012,Sri Lanka,India
AD Mathews,51,2013,Sri Lanka,India
TM Dilshan,18,2013,Sri Lanka,India
KMDN Kulasekara,1,2013,Sri Lanka,India
KC Sangakkara,17,2013,Sri Lanka,India
HDRL Thirimanne,7,2013,Sri Lanka,India
NLTC Perera,0,2013,Sri Lanka,India
DPMD Jayawardene,38,2013,Sri Lanka,India
LD Chandimal,73,2013,Sri Lanka,Australia
AD Mathews,12,2013,Sri Lanka,Australia
WU Tharanga,1,2013,Sri Lanka,Australia
TM Dilshan,51,2013,Sri Lanka,Australia
KMDN Kulasekara,18,2013,Sri Lanka,Australia
NLTC Perera,4,2013,Sri Lanka,Australia
DPMD Jayawardene,5,2013,Sri Lanka,Australia
WU Tharanga,0,2013,Sri Lanka,Australia
TM Dilshan,51,2013,Sri Lanka,Australia
HDRL Thirimanne,102,2013,Sri Lanka,Australia
DPMD Jayawardene,1,2013,Sri Lanka,Australia
AD Mathews,0,2013,Sri Lanka,Australia
WU Tharanga,12,2013,Sri Lanka,Australia
TM Dilshan,22,2013,Sri Lanka,Australia
NLTC Perera,4,2013,Sri Lanka,Australia
HDRL Thirimanne,7,2013,Sri Lanka,Australia
LD Chandimal,6,2013,Sri Lanka,Australia
AD Mathews,67,2013,Sri Lanka,Australia
TM Dilshan,19,2013,Sri Lanka,Australia
KMDN Kulasekara,14,2013,Sri Lanka,Australia
HDRL Thirimanne,1,2013,Sri Lanka,Australia
NLTC Perera,7,2013,Sri Lanka,Australia
DPMD Jayawardene,38,2013,Sri Lanka,Australia
AD Mathews,9,2013,Sri Lanka,New Zealand
TM Dilshan,20,2013,Sri Lanka,New Zealand
LD Chandimal,0,2013,Sri Lanka,New Zealand
NLTC Perera,15,2013,Sri Lanka,New Zealand
KC Sangakkara,68,2013,Sri Lanka,New Zealand
HDRL Thirimanne,9,2013,Sri Lanka,New Zealand
DPMD Jayawardene,4,2013,Sri Lanka,New Zealand
TM Dilshan,44,2013,Sri Lanka,England
KMDN Kulasekara,58,2013,Sri Lanka,England
DPMD Jayawardene,42,2013,Sri Lanka,England
KC Sangakkara,134,2013,Sri Lanka,England
LD Chandimal,31,2013,Sri Lanka,Australia
AD Mathews,12,2013,Sri Lanka,Australia
TM Dilshan,34,2013,Sri Lanka,Australia
KMDN Kulasekara,6,2013,Sri Lanka,Australia
KC Sangakkara,3,2013,Sri Lanka,Australia
HDRL Thirimanne,57,2013,Sri Lanka,Australia
DPMD Jayawardene,84,2013,Sri Lanka,Australia
WU Tharanga,6,2012,Sri Lanka,New Zealand
TM Dilshan,37,2012,Sri Lanka,New Zealand
KC Sangakkara,11,2012,Sri Lanka,New Zealand
AD Mathews,7,2012,Sri Lanka,New Zealand
DPMD Jayawardene,43,2012,Sri Lanka,New Zealand
DPMD Jayawardene,5,2012,Sri Lanka,New Zealand
WU Tharanga,10,2012,Sri Lanka,New Zealand
TM Dilshan,102,2012,Sri Lanka,New Zealand
KC Sangakkara,15,2012,Sri Lanka,New Zealand
AD Mathews,54,2012,Sri Lanka,New Zealand
KC Sangakkara,42,2012,Sri Lanka,New Zealand
WU Tharanga,27,2012,Sri Lanka,New Zealand
HDRL Thirimanne,0,2012,Sri Lanka,New Zealand
LD Chandimal,43,2012,Sri Lanka,New Zealand
AD Mathews,2,2012,Sri Lanka,New Zealand
LD Chandimal,21,2013,Sri Lanka,West Indies
AD Mathews,55,2013,Sri Lanka,West Indies
WU Tharanga,25,2013,Sri Lanka,West Indies
KMDN Kulasekara,2,2013,Sri Lanka,West Indies
KC Sangakkara,17,2013,Sri Lanka,West Indies
HDRL Thirimanne,6,2013,Sri Lanka,West Indies
DPMD Jayawardene,52,2013,Sri Lanka,West Indies
DPMD Jayawardene,107,2013,Sri Lanka,India
AD Mathews,44,2013,Sri Lanka,India
WU Tharanga,174,2013,Sri Lanka,India
KC Sangakkara,90,2013,Sri Lanka,West Indies
AD Mathews,30,2013,Sri Lanka,West Indies
WU Tharanga,7,2013,Sri Lanka,West Indies
KMDN Kulasekara,14,2013,Sri Lanka,West Indies
LD Chandimal,2,2013,Sri Lanka,West Indies
HDRL Thirimanne,23,2013,Sri Lanka,West Indies
DPMD Jayawardene,7,2013,Sri Lanka,West Indies
KC Sangakkara,0,2013,Sri Lanka,India
AD Mathews,10,2013,Sri Lanka,India
WU Tharanga,6,2013,Sri Lanka,India
LD Chandimal,26,2013,Sri Lanka,India
HDRL Thirimanne,0,2013,Sri Lanka,India
DPMD Jayawardene,11,2013,Sri Lanka,India
AD Mathews,10,2013,Sri Lanka,India
WU Tharanga,11,2013,Sri Lanka,India
LD Chandimal,5,2013,Sri Lanka,India
KC Sangakkara,71,2013,Sri Lanka,India
HDRL Thirimanne,46,2013,Sri Lanka,India
DPMD Jayawardene,22,2013,Sri Lanka,India
LD Chandimal,3,2013,Sri Lanka,Bangladesh
TM Dilshan,113,2013,Sri Lanka,Bangladesh
KC Sangakkara,63,2013,Sri Lanka,Bangladesh
LD Chandimal,0,2013,Sri Lanka,Bangladesh
AD Mathews,6,2013,Sri Lanka,Bangladesh
TM Dilshan,125,2013,Sri Lanka,Bangladesh
KMDN Kulasekara,11,2013,Sri Lanka,Bangladesh
KC Sangakkara,48,2013,Sri Lanka,Bangladesh
HDRL Thirimanne,25,2013,Sri Lanka,Bangladesh
NLTC Perera,4,2013,Sri Lanka,Bangladesh
LD Chandimal,1,2013,Sri Lanka,South Africa
WU Tharanga,43,2013,Sri Lanka,South Africa
TM Dilshan,10,2013,Sri Lanka,South Africa
KC Sangakkara,169,2013,Sri Lanka,South Africa
HDRL Thirimanne,17,2013,Sri Lanka,South Africa
NLTC Perera,16,2013,Sri Lanka,South Africa
DPMD Jayawardene,42,2013,Sri Lanka,South Africa
LD Chandimal,43,2013,Sri Lanka,South Africa
WU Tharanga,3,2013,Sri Lanka,South Africa
TM Dilshan,43,2013,Sri Lanka,South Africa
KC Sangakkara,37,2013,Sri Lanka,South Africa
HDRL Thirimanne,13,2013,Sri Lanka,South Africa
NLTC Perera,11,2013,Sri Lanka,South Africa
DPMD Jayawardene,17,2013,Sri Lanka,South Africa
LD Chandimal,29,2013,Sri Lanka,South Africa
KC Sangakkara,0,2013,Sri Lanka,South Africa
AD Mathews,14,2013,Sri Lanka,South Africa
WU Tharanga,5,2013,Sri Lanka,South Africa
TM Dilshan,6,2013,Sri Lanka,South Africa
NLTC Perera,65,2013,Sri Lanka,South Africa
DPMD Jayawardene,24,2013,Sri Lanka,South Africa
TM Dilshan,115,2013,Sri Lanka,South Africa
HDRL Thirimanne,1,2013,Sri Lanka,South Africa
DPMD Jayawardene,12,2013,Sri Lanka,South Africa
KC Sangakkara,91,2013,Sri Lanka,South Africa
AD Mathews,23,2013,Sri Lanka,South Africa
TM Dilshan,99,2013,Sri Lanka,South Africa
KC Sangakkara,75,2013,Sri Lanka,South Africa
HDRL Thirimanne,68,2013,Sri Lanka,South Africa
NLTC Perera,17,2013,Sri Lanka,South Africa
AD Mathews,46,2015,Sri Lanka,New Zealand
TM Dilshan,24,2015,Sri Lanka,New Zealand
KMDN Kulasekara,10,2015,Sri Lanka,New Zealand
KC Sangakkara,39,2015,Sri Lanka,New Zealand
HDRL Thirimanne,65,2015,Sri Lanka,New Zealand
DPMD Jayawardene,0,2015,Sri Lanka,New Zealand
TM Dilshan,0,2015,Sri Lanka,Afghanistan
KC Sangakkara,7,2015,Sri Lanka,Afghanistan
HDRL Thirimanne,0,2015,Sri Lanka,Afghanistan
NLTC Perera,47,2015,Sri Lanka,Afghanistan
AD Mathews,44,2015,Sri Lanka,Afghanistan
DPMD Jayawardene,100,2015,Sri Lanka,Afghanistan
TM Dilshan,161,2015,Sri Lanka,Bangladesh
KC Sangakkara,105,2015,Sri Lanka,Bangladesh
HDRL Thirimanne,52,2015,Sri Lanka,Bangladesh
KC Sangakkara,117,2015,Sri Lanka,England
HDRL Thirimanne,139,2015,Sri Lanka,England
TM Dilshan,44,2015,Sri Lanka,England
LD Chandimal,52,2015,Sri Lanka,Australia
DPMD Jayawardene,19,2015,Sri Lanka,Australia
AD Mathews,35,2015,Sri Lanka,Australia
WU Tharanga,4,2015,Sri Lanka,Australia
TM Dilshan,62,2015,Sri Lanka,Australia
KC Sangakkara,104,2015,Sri Lanka,Australia
HDRL Thirimanne,1,2015,Sri Lanka,Australia
NLTC Perera,8,2015,Sri Lanka,Australia
AD Mathews,51,2015,Sri Lanka,Scotland
TM Dilshan,104,2015,Sri Lanka,Scotland
KMDN Kulasekara,18,2015,Sri Lanka,Scotland
NLTC Perera,7,2015,Sri Lanka,Scotland
KC Sangakkara,124,2015,Sri Lanka,Scotland
HDRL Thirimanne,4,2015,Sri Lanka,Scotland
DPMD Jayawardene,2,2015,Sri Lanka,Scotland
AD Mathews,19,2015,Sri Lanka,South Africa
TM Dilshan,0,2015,Sri Lanka,South Africa
KMDN Kulasekara,1,2015,Sri Lanka,South Africa
KC Sangakkara,45,2015,Sri Lanka,South Africa
HDRL Thirimanne,41,2015,Sri Lanka,South Africa
NLTC Perera,0,2015,Sri Lanka,South Africa
DPMD Jayawardene,4,2015,Sri Lanka,South Africa
LD Chandimal,46,2013,Sri Lanka,Pakistan
AD Mathews,31,2013,Sri Lanka,Pakistan
NLTC Perera,6,2013,Sri Lanka,Pakistan
TM Dilshan,30,2013,Sri Lanka,Pakistan
KC Sangakkara,23,2013,Sri Lanka,Pakistan
HDRL Thirimanne,10,2013,Sri Lanka,Pakistan
LD Chandimal,44,2013,Sri Lanka,Pakistan
AD Mathews,47,2013,Sri Lanka,Pakistan
TM Dilshan,40,2013,Sri Lanka,Pakistan
KMDN Kulasekara,32,2013,Sri Lanka,Pakistan
KC Sangakkara,58,2013,Sri Lanka,Pakistan
NLTC Perera,5,2013,Sri Lanka,Pakistan
LD Chandimal,36,2013,Sri Lanka,Pakistan
TM Dilshan,59,2013,Sri Lanka,Pakistan
KMDN Kulasekara,1,2013,Sri Lanka,Pakistan
KC Sangakkara,14,2013,Sri Lanka,Pakistan
NLTC Perera,2,2013,Sri Lanka,Pakistan
AD Mathews,44,2013,Sri Lanka,Pakistan
LD Chandimal,5,2013,Sri Lanka,Pakistan
AD Mathews,38,2013,Sri Lanka,Pakistan
TM Dilshan,8,2013,Sri Lanka,Pakistan
KMDN Kulasekara,1,2013,Sri Lanka,Pakistan
KC Sangakkara,51,2013,Sri Lanka,Pakistan
LD Chandimal,64,2013,Sri Lanka,Pakistan
AD Mathews,8,2013,Sri Lanka,Pakistan
TM Dilshan,45,2013,Sri Lanka,Pakistan
KC Sangakkara,22,2013,Sri Lanka,Pakistan
LD Chandimal,8,2014,Sri Lanka,England
KC Sangakkara,8,2014,Sri Lanka,England
DPMD Jayawardene,35,2014,Sri Lanka,England
AD Mathews,18,2014,Sri Lanka,England
TM Dilshan,33,2014,Sri Lanka,England
KMDN Kulasekara,0,2014,Sri Lanka,England
HDRL Thirimanne,0,2014,Sri Lanka,England
NLTC Perera,2,2014,Sri Lanka,England
LD Chandimal,14,2014,Sri Lanka,England
AD Mathews,30,2014,Sri Lanka,England
TM Dilshan,88,2014,Sri Lanka,England
KMDN Kulasekara,0,2014,Sri Lanka,England
KC Sangakkara,40,2014,Sri Lanka,England
HDRL Thirimanne,10,2014,Sri Lanka,England
DPMD Jayawardene,2,2014,Sri Lanka,England
LD Chandimal,6,2014,Sri Lanka,England
AD Mathews,11,2014,Sri Lanka,England
TM Dilshan,2,2014,Sri Lanka,England
KMDN Kulasekara,5,2014,Sri Lanka,England
KC Sangakkara,13,2014,Sri Lanka,England
HDRL Thirimanne,7,2014,Sri Lanka,England
DPMD Jayawardene,12,2014,Sri Lanka,England
AD Mathews,30,2014,Sri Lanka,England
TM Dilshan,71,2014,Sri Lanka,England
KMDN Kulasekara,0,2014,Sri Lanka,England
KC Sangakkara,112,2014,Sri Lanka,England
HDRL Thirimanne,16,2014,Sri Lanka,England
DPMD Jayawardene,7,2014,Sri Lanka,England
KC Sangakkara,2,2014,Sri Lanka,England
AD Mathews,42,2014,Sri Lanka,England
TM Dilshan,28,2014,Sri Lanka,England
HDRL Thirimanne,60,2014,Sri Lanka,England
DPMD Jayawardene,53,2014,Sri Lanka,England
KC Sangakkara,71,2013,Sri Lanka,New Zealand
TM Dilshan,55,2013,Sri Lanka,New Zealand
LD Chandimal,15,2013,Sri Lanka,New Zealand
AD Mathews,0,2013,Sri Lanka,New Zealand
TM Dilshan,53,2013,Sri Lanka,New Zealand
KMDN Kulasekara,14,2013,Sri Lanka,New Zealand
KC Sangakkara,0,2013,Sri Lanka,New Zealand
HDRL Thirimanne,23,2013,Sri Lanka,New Zealand
NLTC Perera,8,2013,Sri Lanka,New Zealand
DPMD Jayawardene,46,2013,Sri Lanka,New Zealand
AD Mathews,3,2014,Sri Lanka,Bangladesh
TM Dilshan,3,2014,Sri Lanka,Bangladesh
KMDN Kulasekara,0,2014,Sri Lanka,Bangladesh
LD Chandimal,13,2014,Sri Lanka,Bangladesh
NLTC Perera,80,2014,Sri Lanka,Bangladesh
KC Sangakkara,8,2014,Sri Lanka,Bangladesh
LD Chandimal,9,2014,Sri Lanka,Bangladesh
AD Mathews,56,2014,Sri Lanka,Bangladesh
TM Dilshan,8,2014,Sri Lanka,Bangladesh
KC Sangakkara,128,2014,Sri Lanka,Bangladesh
NLTC Perera,0,2014,Sri Lanka,Bangladesh
LD Chandimal,64,2014,Sri Lanka,Bangladesh
HDRL Thirimanne,18,2014,Sri Lanka,Bangladesh
AD Mathews,20,2014,Sri Lanka,Bangladesh
AD Mathews,30,2014,Sri Lanka,Ireland
WU Tharanga,24,2014,Sri Lanka,Ireland
KMDN Kulasekara,42,2014,Sri Lanka,Ireland
LD Chandimal,39,2014,Sri Lanka,Ireland
HDRL Thirimanne,8,2014,Sri Lanka,Ireland
LD Chandimal,19,2014,Sri Lanka,Pakistan
AD Mathews,55,2014,Sri Lanka,Pakistan
KC Sangakkara,67,2014,Sri Lanka,Pakistan
HDRL Thirimanne,102,2014,Sri Lanka,Pakistan
NLTC Perera,6,2014,Sri Lanka,Pakistan
DPMD Jayawardene,13,2014,Sri Lanka,Pakistan
LD Chandimal,0,2014,Sri Lanka,India
AD Mathews,6,2014,Sri Lanka,India
DPMD Jayawardene,9,2014,Sri Lanka,India
KC Sangakkara,103,2014,Sri Lanka,India
HDRL Thirimanne,38,2014,Sri Lanka,India
NLTC Perera,11,2014,Sri Lanka,India
LD Chandimal,26,2014,Sri Lanka,Afghanistan
AD Mathews,45,2014,Sri Lanka,Afghanistan
KC Sangakkara,76,2014,Sri Lanka,Afghanistan
HDRL Thirimanne,5,2014,Sri Lanka,Afghanistan
NLTC Perera,19,2014,Sri Lanka,Afghanistan
DPMD Jayawardene,14,2014,Sri Lanka,Afghanistan
NLTC Perera,15,2014,Sri Lanka,Bangladesh
KC Sangakkara,2,2014,Sri Lanka,Bangladesh
HDRL Thirimanne,33,2014,Sri Lanka,Bangladesh
AD Mathews,74,2014,Sri Lanka,Bangladesh
DPMD Jayawardene,0,2014,Sri Lanka,Bangladesh
AD Mathews,16,2014,Sri Lanka,Pakistan
KC Sangakkara,0,2014,Sri Lanka,Pakistan
HDRL Thirimanne,101,2014,Sri Lanka,Pakistan
DPMD Jayawardene,75,2014,Sri Lanka,Pakistan
KC Sangakkara,88,2014,Sri Lanka,South Africa
AD Mathews,13,2014,Sri Lanka,South Africa
TM Dilshan,40,2014,Sri Lanka,South Africa
KMDN Kulasekara,1,2014,Sri Lanka,South Africa
HDRL Thirimanne,15,2014,Sri Lanka,South Africa
DPMD Jayawardene,10,2014,Sri Lanka,South Africa
AD Mathews,34,2014,Sri Lanka,South Africa
TM Dilshan,86,2014,Sri Lanka,South Africa
KMDN Kulasekara,0,2014,Sri Lanka,South Africa
KC Sangakkara,7,2014,Sri Lanka,South Africa
HDRL Thirimanne,36,2014,Sri Lanka,South Africa
DPMD Jayawardene,48,2014,Sri Lanka,South Africa
KC Sangakkara,36,2014,Sri Lanka,South Africa
AD Mathews,58,2014,Sri Lanka,South Africa
TM Dilshan,30,2014,Sri Lanka,South Africa
HDRL Thirimanne,22,2014,Sri Lanka,South Africa
DPMD Jayawardene,2,2014,Sri Lanka,South Africa
LD Chandimal,6,2014,Sri Lanka,Pakistan
AD Mathews,89,2014,Sri Lanka,Pakistan
WU Tharanga,18,2014,Sri Lanka,Pakistan
TM Dilshan,6,2014,Sri Lanka,Pakistan
KMDN Kulasekara,3,2014,Sri Lanka,Pakistan
KC Sangakkara,25,2014,Sri Lanka,Pakistan
NLTC Perera,13,2014,Sri Lanka,Pakistan
DPMD Jayawardene,63,2014,Sri Lanka,Pakistan
AD Mathews,93,2014,Sri Lanka,Pakistan
WU Tharanga,27,2014,Sri Lanka,Pakistan
TM Dilshan,13,2014,Sri Lanka,Pakistan
KMDN Kulasekara,5,2014,Sri Lanka,Pakistan
KC Sangakkara,11,2014,Sri Lanka,Pakistan
NLTC Perera,65,2014,Sri Lanka,Pakistan
DPMD Jayawardene,67,2014,Sri Lanka,Pakistan
AD Mathews,0,2014,Sri Lanka,Pakistan
WU Tharanga,14,2014,Sri Lanka,Pakistan
KC Sangakkara,2,2014,Sri Lanka,Pakistan
TM Dilshan,50,2014,Sri Lanka,Pakistan
DPMD Jayawardene,26,2014,Sri Lanka,Pakistan
AD Mathews,15,2015,Sri Lanka,New Zealand
TM Dilshan,19,2015,Sri Lanka,New Zealand
KC Sangakkara,4,2015,Sri Lanka,New Zealand
KMDN Kulasekara,6,2015,Sri Lanka,New Zealand
HDRL Thirimanne,23,2015,Sri Lanka,New Zealand
NLTC Perera,0,2015,Sri Lanka,New Zealand
DPMD Jayawardene,104,2015,Sri Lanka,New Zealand
DPMD Jayawardene,27,2015,Sri Lanka,New Zealand
HDRL Thirimanne,2,2015,Sri Lanka,New Zealand
TM Dilshan,116,2015,Sri Lanka,New Zealand
KC Sangakkara,38,2015,Sri Lanka,New Zealand
AD Mathews,39,2015,Sri Lanka,New Zealand
AD Mathews,0,2015,Sri Lanka,New Zealand
TM Dilshan,44,2015,Sri Lanka,New Zealand
KMDN Kulasekara,4,2015,Sri Lanka,New Zealand
